ClientId;DataExtracao;Score_Credito;Estado;GÃªnero;Idade;Tempo_Cliente;limite_credito_mercado;Qte_Categorias;Usa_Cartao_Credito;Programa_Fidelidade;sum_pedidos_acumulado;DataUltimaTransacao;churn
345832;30/06/2019;738;Rio de Janeiro;Masculino;31;9;790.2;1;1;1;77.53;01/10/2019;0
345833;30/06/2019;531;Rio de Janeiro;Feminino;36;9;992.41;1;1;0;513.07;16/10/2019;0
345834;30/06/2019;498;São Paulo;Masculino;34;2;0.;2;1;1;618.87;29/10/2019;0
345835;30/06/2019;651;São Paulo;Masculino;36;7;0.;2;1;0;57.91;16/10/2019;0
345836;30/06/2019;549;Rio de Janeiro;Feminino;39;7;0.;1;0;0;338.58;19/07/2019;1
345837;30/06/2019;791;Minas Gerais;Feminino;35;7;524.36;1;1;0;671.05;08/10/2019;0
345838;30/06/2019;650;Rio de Janeiro;Masculino;41;9;0.;2;0;1;798.33;11/10/2019;0
345839;30/06/2019;733;Minas Gerais;Masculino;34;3;1,003.38;3;1;0;202.33;11/08/2019;1
345840;30/06/2019;811;Minas Gerais;Feminino;34;1;1,492.97;2;1;1;776.42;19/10/2019;0
345841;30/06/2019;707;São Paulo;Masculino;30;8;0.;2;1;0;138.16;01/10/2019;0
345842;30/06/2019;712;Minas Gerais;Masculino;28;4;1,456.05;1;0;1;391.18;22/10/2019;0
345843;30/06/2019;706;Rio de Janeiro;Feminino;37;7;0.;2;1;1;462.08;02/10/2019;0
345844;30/06/2019;756;São Paulo;Masculino;62;3;0.;1;1;1;46.66;04/09/2019;1
345845;30/06/2019;777;São Paulo;Feminino;53;10;0.;2;1;0;791.64;30/10/2019;0
345846;30/06/2019;646;São Paulo;Masculino;35;6;840.27;1;0;1;684.4;17/10/2019;0
345847;30/06/2019;714;São Paulo;Masculino;46;1;0.;1;1;0;634.03;27/07/2019;1
345848;30/06/2019;782;São Paulo;Masculino;39;8;0.;2;1;1;141.46;24/10/2019;0
345849;30/06/2019;775;Rio de Janeiro;Masculino;29;10;0.;2;1;1;283.93;19/10/2019;0
345850;30/06/2019;479;Minas Gerais;Masculino;35;4;1,387.19;1;1;1;196.88;12/08/2019;1
345851;30/06/2019;807;São Paulo;Masculino;42;7;1,182.75;1;1;1;107.86;19/10/2019;0
345852;30/06/2019;799;São Paulo;Feminino;22;8;1,741.86;2;0;1;802.64;17/10/2019;0
345853;30/06/2019;675;São Paulo;Masculino;40;7;1,132.09;2;1;0;144.07;04/10/2019;0
345854;30/06/2019;602;Rio de Janeiro;Masculino;29;5;1,039.07;1;1;0;671.79;14/10/2019;0
345855;30/06/2019;475;São Paulo;Feminino;32;8;1,190.23;1;1;0;420.07;18/10/2019;0
345856;30/06/2019;744;Rio de Janeiro;Feminino;26;5;1,662.98;1;1;1;757.06;20/10/2019;0
345857;30/06/2019;588;Rio de Janeiro;Masculino;34;10;0.;2;1;0;329.5;25/10/2019;0
345858;30/06/2019;703;Minas Gerais;Masculino;42;9;632.27;1;0;1;572.15;05/10/2019;0
345859;30/06/2019;747;Rio de Janeiro;Feminino;41;5;945.21;2;1;0;812.2;03/10/2019;0
345860;30/06/2019;583;São Paulo;Masculino;27;7;0.;2;1;0;213.69;25/10/2019;0
345861;30/06/2019;750;Rio de Janeiro;Feminino;34;9;1,128.22;1;0;0;626.67;26/07/2019;1
345862;30/06/2019;681;São Paulo;Masculino;38;3;0.;2;1;1;468.72;24/10/2019;0
345863;30/06/2019;773;São Paulo;Masculino;25;2;1,359.03;1;1;0;306.9;17/10/2019;0
345864;30/06/2019;714;São Paulo;Feminino;31;4;1,251.69;1;1;1;444.32;26/10/2019;0
345865;30/06/2019;687;Rio de Janeiro;Feminino;44;7;0.;3;1;0;649.39;27/09/2019;1
345866;30/06/2019;511;São Paulo;Masculino;58;0;1,491.17;1;1;1;677.5;05/10/2019;0
345867;30/06/2019;627;São Paulo;Masculino;33;5;0.;2;1;1;432.24;03/10/2019;0
345868;30/06/2019;694;São Paulo;Feminino;31;10;0.;2;1;0;670.79;13/10/2019;0
345869;30/06/2019;616;Rio de Janeiro;Feminino;36;6;1,323.12;1;0;0;64.43;19/10/2019;0
345870;30/06/2019;687;São Paulo;Masculino;35;8;0.;2;1;0;43.06;19/10/2019;0
345871;30/06/2019;712;São Paulo;Feminino;33;6;0.;2;1;1;794.53;19/10/2019;0
345872;30/06/2019;553;São Paulo;Masculino;33;4;1,180.83;1;0;0;393.5;06/10/2019;0
345873;30/06/2019;667;São Paulo;Masculino;31;1;1,192.67;1;1;1;117.74;13/10/2019;0
345874;30/06/2019;731;São Paulo;Masculino;43;2;0.;1;1;1;708.48;07/08/2019;1
345875;30/06/2019;629;Minas Gerais;Masculino;35;7;1,568.47;2;1;0;132.6;07/10/2019;0
345876;30/06/2019;614;São Paulo;Masculino;50;4;1,371.04;1;1;0;529.86;24/09/2019;1
345877;30/06/2019;438;Minas Gerais;Masculino;31;8;783.99;1;1;0;187.24;04/10/2019;0
345878;30/06/2019;652;São Paulo;Feminino;80;4;0.;2;1;1;785.85;29/10/2019;0
345879;30/06/2019;729;Minas Gerais;Masculino;30;6;636.69;1;1;0;604.63;26/10/2019;0
345880;30/06/2019;642;São Paulo;Masculino;38;3;0.;2;0;0;714.43;12/10/2019;0
345881;30/06/2019;806;Minas Gerais;Feminino;59;0;1,352.96;1;1;0;761.76;08/10/2019;0
345882;30/06/2019;744;Rio de Janeiro;Masculino;36;2;1,538.04;1;1;1;363.39;04/10/2019;0
345883;30/06/2019;474;Rio de Janeiro;Masculino;37;3;0.;2;0;0;238.23;23/10/2019;0
345884;30/06/2019;559;São Paulo;Masculino;49;2;1,470.7;1;1;0;502.25;15/08/2019;1
345885;30/06/2019;706;Rio de Janeiro;Masculino;42;9;0.;2;1;1;119.64;01/10/2019;0
345886;30/06/2019;628;Rio de Janeiro;Feminino;22;3;0.;1;1;0;355.94;10/10/2019;0
345887;30/06/2019;429;São Paulo;Masculino;24;4;957.42;1;1;0;192.38;04/10/2019;0
345888;30/06/2019;525;Rio de Janeiro;Feminino;57;2;1,459.65;1;1;1;268.53;09/10/2019;0
345889;30/06/2019;680;São Paulo;Feminino;30;8;1,414.42;1;1;1;67.83;10/10/2019;0
345890;30/06/2019;749;São Paulo;Masculino;40;1;1,392.9;1;1;0;761.9;01/08/2019;1
345891;30/06/2019;763;São Paulo;Feminino;31;4;0.;2;0;0;210.02;06/10/2019;0
345892;30/06/2019;734;São Paulo;Masculino;30;3;0.;2;1;0;448.5;02/10/2019;0
345893;30/06/2019;716;São Paulo;Masculino;35;4;1,444.29;1;1;0;558.89;06/10/2019;0
345894;30/06/2019;594;São Paulo;Masculino;35;2;0.;2;1;0;431.17;04/10/2019;0
345895;30/06/2019;644;São Paulo;Feminino;46;9;954.41;1;1;0;453.17;22/07/2019;1
345896;30/06/2019;671;Minas Gerais;Masculino;35;1;1,448.49;1;1;1;745.88;24/10/2019;0
345897;30/06/2019;664;Minas Gerais;Masculino;26;7;1,162.44;2;1;1;396.44;23/10/2019;0
345898;30/06/2019;656;São Paulo;Masculino;50;7;0.;2;0;1;300.6;10/10/2019;0
345899;30/06/2019;667;Rio de Janeiro;Feminino;40;1;1,465.02;1;1;0;79.85;16/10/2019;0
345900;30/06/2019;663;Minas Gerais;Masculino;44;2;1,170.29;2;0;1;602.83;12/10/2019;0
345901;30/06/2019;584;Minas Gerais;Feminino;30;8;1,120.14;1;1;0;740.72;29/09/2019;1
345902;30/06/2019;626;Rio de Janeiro;Feminino;37;6;1,082.69;1;1;0;23.32;05/10/2019;0
345903;30/06/2019;485;São Paulo;Masculino;29;7;1,821.24;1;1;0;486.79;10/08/2019;1
345904;30/06/2019;659;Minas Gerais;Feminino;32;3;1,509.24;2;0;1;727.72;20/10/2019;0
345905;30/06/2019;649;São Paulo;Masculino;33;2;0.;2;1;0;8.38;11/10/2019;0
345906;30/06/2019;805;Rio de Janeiro;Feminino;39;5;1,652.72;1;1;0;58.79;29/09/2019;1
345907;30/06/2019;716;Minas Gerais;Feminino;39;10;1,153.01;1;1;0;181.36;01/07/2019;1
345908;30/06/2019;642;Minas Gerais;Feminino;40;6;1,295.02;2;0;1;358.75;07/07/2019;1
345909;30/06/2019;659;São Paulo;Masculino;31;4;1,183.42;1;0;0;673.23;02/10/2019;0
345910;30/06/2019;545;Rio de Janeiro;Feminino;47;5;0.;2;1;1;162.38;19/10/2019;0
345911;30/06/2019;543;São Paulo;Masculino;22;8;0.;2;0;0;531.61;20/10/2019;0
345912;30/06/2019;718;São Paulo;Feminino;25;7;0.;2;1;0;126.58;20/10/2019;0
345913;30/06/2019;840;São Paulo;Feminino;43;7;0.;2;1;0;378.79;14/10/2019;0
345914;30/06/2019;630;Minas Gerais;Feminino;34;9;1,069.37;2;1;0;576.15;04/10/2019;0
345915;30/06/2019;643;Minas Gerais;Masculino;59;3;1,703.31;1;1;1;134.05;27/10/2019;0
345916;30/06/2019;654;Minas Gerais;Feminino;32;1;1,145.11;1;1;1;525.6;04/10/2019;0
345917;30/06/2019;582;São Paulo;Masculino;39;5;0.;2;1;1;541.22;09/10/2019;0
345918;30/06/2019;659;Rio de Janeiro;Masculino;32;3;1,075.94;2;1;1;426.74;15/10/2019;0
345919;30/06/2019;762;Rio de Janeiro;Masculino;39;2;812.73;1;1;1;78.;14/10/2019;0
345920;30/06/2019;568;Rio de Janeiro;Feminino;32;7;1,694.;1;1;0;258.07;24/10/2019;0
345921;30/06/2019;670;Rio de Janeiro;Masculino;25;6;0.;2;1;1;326.5;14/10/2019;0
345922;30/06/2019;613;São Paulo;Feminino;45;1;1,878.42;2;1;1;613.43;12/10/2019;0
345923;30/06/2019;539;São Paulo;Masculino;30;0;0.;2;1;0;670.75;20/10/2019;0
345924;30/06/2019;850;Rio de Janeiro;Feminino;57;8;1,267.76;2;1;1;551.24;01/10/2019;0
345925;30/06/2019;522;Rio de Janeiro;Masculino;34;9;1,264.36;1;1;0;726.04;16/08/2019;1
345926;30/06/2019;737;São Paulo;Masculino;41;1;1,019.61;1;1;1;514.78;04/10/2019;0
345927;30/06/2019;520;São Paulo;Masculino;58;3;0.;2;0;1;136.63;26/10/2019;0
345928;30/06/2019;706;Rio de Janeiro;Masculino;28;3;0.;2;0;1;756.43;10/10/2019;0
345929;30/06/2019;643;Minas Gerais;Feminino;45;2;1,508.43;1;0;1;9.67;03/07/2019;1
345930;30/06/2019;648;São Paulo;Feminino;50;9;1,025.36;1;1;1;789.76;19/10/2019;0
345931;30/06/2019;443;Minas Gerais;Feminino;29;9;990.28;2;1;0;45.59;09/10/2019;0
345932;30/06/2019;640;São Paulo;Masculino;68;9;0.;2;1;1;831.22;30/10/2019;0
345933;30/06/2019;628;Rio de Janeiro;Feminino;33;3;0.;1;1;1;784.14;25/10/2019;0
345934;30/06/2019;540;Minas Gerais;Feminino;42;9;872.71;2;1;0;719.05;17/10/2019;0
345935;30/06/2019;460;Minas Gerais;Feminino;35;8;1,027.43;2;1;1;788.92;12/10/2019;0
345936;30/06/2019;636;Minas Gerais;Masculino;34;2;401.06;2;0;1;222.97;25/10/2019;0
345937;30/06/2019;593;São Paulo;Feminino;29;2;1,522.65;1;1;0;141.69;12/10/2019;0
345938;30/06/2019;801;Rio de Janeiro;Masculino;42;4;1,419.48;1;1;1;44.16;05/10/2019;0
345939;30/06/2019;640;Minas Gerais;Feminino;75;1;1,063.08;2;0;1;472.62;12/10/2019;0
345940;30/06/2019;611;Minas Gerais;Masculino;31;0;1,078.85;2;1;1;764.53;19/10/2019;0
345941;30/06/2019;802;Minas Gerais;Masculino;31;1;1,250.14;1;1;1;781.91;16/10/2019;0
345942;30/06/2019;717;Minas Gerais;Masculino;35;7;584.69;2;1;1;718.58;25/10/2019;0
345943;30/06/2019;769;São Paulo;Feminino;39;8;0.;1;0;1;87.57;30/10/2019;0
345944;30/06/2019;745;Minas Gerais;Masculino;45;10;1,172.32;3;1;1;509.92;24/08/2019;1
345945;30/06/2019;572;Rio de Janeiro;Masculino;35;4;1,523.9;1;1;0;533.85;10/10/2019;0
345946;30/06/2019;629;Rio de Janeiro;Feminino;30;2;340.14;1;1;0;81.54;28/10/2019;0
345947;30/06/2019;687;Rio de Janeiro;Feminino;39;2;0.;3;0;0;783.96;18/09/2019;1
345948;30/06/2019;483;São Paulo;Feminino;50;9;0.;2;1;1;462.58;28/10/2019;0
345949;30/06/2019;690;São Paulo;Masculino;36;7;1,015.83;2;1;0;515.73;28/10/2019;0
345950;30/06/2019;492;Minas Gerais;Feminino;30;10;771.69;2;0;1;611.25;19/10/2019;0
345951;30/06/2019;709;Minas Gerais;Masculino;28;8;1,246.96;2;1;0;605.21;23/10/2019;0
345952;30/06/2019;705;Minas Gerais;Masculino;44;3;1,059.35;1;1;0;343.6;02/10/2019;0
345953;30/06/2019;560;São Paulo;Feminino;66;9;0.;1;1;1;66.37;02/10/2019;0
345954;30/06/2019;611;Rio de Janeiro;Masculino;46;6;0.;2;1;0;191.19;30/10/2019;0
345955;30/06/2019;730;Rio de Janeiro;Masculino;62;2;0.;2;1;1;777.04;22/10/2019;0
345956;30/06/2019;709;Rio de Janeiro;Feminino;45;2;0.;2;0;1;678.84;05/10/2019;0
345957;30/06/2019;544;São Paulo;Feminino;21;10;1,615.26;2;1;0;38.59;03/10/2019;0
345958;30/06/2019;712;Minas Gerais;Feminino;29;7;1,471.99;1;1;1;353.88;10/10/2019;0
345959;30/06/2019;752;Minas Gerais;Masculino;38;3;1,831.02;1;1;1;298.15;23/10/2019;0
345960;30/06/2019;648;Rio de Janeiro;Masculino;46;9;1,272.09;2;1;0;322.52;12/09/2019;1
345961;30/06/2019;556;Rio de Janeiro;Masculino;38;8;0.;2;0;0;1.74;21/09/2019;1
345962;30/06/2019;594;Rio de Janeiro;Feminino;24;0;973.79;1;1;1;297.52;27/10/2019;0
345963;30/06/2019;645;Minas Gerais;Feminino;37;2;1,369.25;2;0;1;639.17;13/10/2019;0
345964;30/06/2019;557;São Paulo;Masculino;33;3;545.04;1;1;1;1.55;01/10/2019;0
345965;30/06/2019;547;Minas Gerais;Masculino;32;8;1,557.27;1;1;0;282.46;27/10/2019;0
345966;30/06/2019;701;São Paulo;Feminino;39;9;0.;2;0;1;607.9;08/10/2019;0
345967;30/06/2019;616;São Paulo;Feminino;66;1;1,358.42;1;1;0;766.;20/09/2019;1
345968;30/06/2019;605;São Paulo;Masculino;52;1;633.5;1;1;0;453.7;09/10/2019;0
345969;30/06/2019;593;Minas Gerais;Feminino;38;4;1,294.99;1;1;1;641.96;21/10/2019;0
345970;30/06/2019;751;Rio de Janeiro;Masculino;52;8;0.;2;0;1;747.05;29/10/2019;0
345971;30/06/2019;443;Rio de Janeiro;Masculino;36;6;704.38;2;0;1;237.24;11/10/2019;0
345972;30/06/2019;685;São Paulo;Masculino;23;8;0.;2;1;1;467.66;20/10/2019;0
345973;30/06/2019;718;São Paulo;Masculino;36;9;0.;1;1;0;191.29;06/10/2019;0
345974;30/06/2019;538;Rio de Janeiro;Feminino;49;9;1,414.34;1;0;0;724.08;30/07/2019;1
345975;30/06/2019;611;Rio de Janeiro;Feminino;37;4;0.;2;1;0;523.73;23/10/2019;0
345976;30/06/2019;668;Minas Gerais;Masculino;37;10;1,529.58;2;1;1;664.94;07/10/2019;0
345977;30/06/2019;537;Minas Gerais;Feminino;41;3;1,383.06;1;1;0;444.84;12/10/2019;0
345978;30/06/2019;709;Rio de Janeiro;Masculino;23;10;0.;2;0;0;539.96;06/10/2019;0
345979;30/06/2019;850;São Paulo;Masculino;38;1;0.;2;1;1;333.36;04/10/2019;0
345980;30/06/2019;745;Rio de Janeiro;Feminino;31;3;1,243.29;1;1;1;585.21;04/10/2019;0
345981;30/06/2019;693;Minas Gerais;Feminino;41;9;1,814.61;3;1;1;783.04;01/09/2019;1
345982;30/06/2019;795;Rio de Janeiro;Masculino;35;8;0.;2;1;0;696.48;16/10/2019;0
345983;30/06/2019;626;Rio de Janeiro;Masculino;26;8;0.;2;0;0;797.59;04/10/2019;0
345984;30/06/2019;487;Minas Gerais;Feminino;61;5;1,103.68;1;0;0;47.44;11/09/2019;1
345985;30/06/2019;556;São Paulo;Feminino;39;9;895.88;1;1;1;395.41;03/10/2019;0
345986;30/06/2019;643;São Paulo;Feminino;46;6;0.;2;0;0;444.92;28/10/2019;0
345987;30/06/2019;605;São Paulo;Feminino;28;6;0.;2;0;0;664.62;20/10/2019;0
345988;30/06/2019;756;Minas Gerais;Feminino;60;3;1,159.25;1;1;0;389.68;16/08/2019;1
345989;30/06/2019;586;São Paulo;Feminino;38;2;0.;2;1;0;363.2;11/10/2019;0
345990;30/06/2019;535;Minas Gerais;Masculino;40;7;1,117.57;1;1;0;33.87;31/08/2019;1
345991;30/06/2019;678;São Paulo;Feminino;35;4;0.;1;1;0;522.99;06/10/2019;0
345992;30/06/2019;596;São Paulo;Masculino;39;9;0.;1;1;0;204.01;15/10/2019;0
345993;30/06/2019;648;São Paulo;Masculino;26;9;1,629.24;1;1;0;409.87;14/10/2019;0
345994;30/06/2019;492;Minas Gerais;Masculino;39;10;1,245.77;2;1;0;619.1;20/10/2019;0
345995;30/06/2019;702;São Paulo;Masculino;45;0;807.94;1;1;1;114.48;01/10/2019;0
345996;30/06/2019;486;Minas Gerais;Feminino;40;9;713.4;1;1;0;317.47;13/10/2019;0
345997;30/06/2019;568;Minas Gerais;Masculino;40;1;992.83;1;0;0;560.84;08/07/2019;1
345998;30/06/2019;619;Minas Gerais;Masculino;57;3;1,379.46;1;1;1;301.95;12/08/2019;1
345999;30/06/2019;724;Minas Gerais;Masculino;41;2;1,278.93;2;0;1;831.86;11/10/2019;0
346000;30/06/2019;548;Minas Gerais;Feminino;33;0;1,010.84;1;1;0;178.12;06/10/2019;0
346001;30/06/2019;545;Minas Gerais;Feminino;37;8;1,147.54;1;1;0;566.88;18/09/2019;1
346002;30/06/2019;683;São Paulo;Masculino;33;8;0.;1;0;0;306.52;21/10/2019;0
346003;30/06/2019;762;São Paulo;Feminino;51;3;992.87;1;0;1;356.58;03/10/2019;0
346004;30/06/2019;627;Minas Gerais;Feminino;30;4;798.71;2;1;0;540.95;07/10/2019;0
346005;30/06/2019;516;São Paulo;Masculino;35;10;1,040.89;2;0;0;498.61;24/10/2019;0
346006;30/06/2019;800;São Paulo;Feminino;38;2;1,681.9;2;1;0;283.55;16/10/2019;0
346007;30/06/2019;464;Minas Gerais;Feminino;42;3;856.79;1;1;1;683.77;04/10/2019;0
346008;30/06/2019;626;São Paulo;Feminino;35;3;0.;1;0;0;334.13;15/10/2019;0
346009;30/06/2019;790;São Paulo;Feminino;31;9;0.;2;1;0;350.53;15/10/2019;0
346010;30/06/2019;534;São Paulo;Feminino;34;7;1,215.52;2;1;1;292.41;23/10/2019;0
346011;30/06/2019;745;São Paulo;Masculino;46;2;1,222.2;1;1;1;491.77;23/10/2019;0
346012;30/06/2019;553;Rio de Janeiro;Masculino;47;3;1,165.28;1;0;0;607.1;17/07/2019;1
346013;30/06/2019;748;São Paulo;Feminino;26;1;777.8;1;0;1;762.71;29/10/2019;0
346014;30/06/2019;722;São Paulo;Masculino;37;2;0.;1;0;0;503.78;09/10/2019;0
346015;30/06/2019;501;São Paulo;Masculino;40;4;1,258.32;1;1;1;418.47;23/10/2019;0
346016;30/06/2019;675;São Paulo;Feminino;38;6;680.66;1;0;0;578.24;24/07/2019;1
346017;30/06/2019;778;Rio de Janeiro;Feminino;47;6;1,272.99;2;1;0;519.56;06/10/2019;0
346018;30/06/2019;494;Minas Gerais;Feminino;38;7;1,749.38;1;1;0;167.02;13/10/2019;0
346019;30/06/2019;850;São Paulo;Masculino;40;9;0.;2;0;1;496.8;02/10/2019;0
346020;30/06/2019;592;Rio de Janeiro;Masculino;31;7;1,100.71;1;0;0;183.01;26/10/2019;0
346021;30/06/2019;590;Rio de Janeiro;Feminino;44;3;1,394.32;1;1;0;259.26;25/10/2019;0
346022;30/06/2019;758;São Paulo;Feminino;39;6;1,273.58;1;0;1;235.74;25/10/2019;0
346023;30/06/2019;506;São Paulo;Masculino;36;5;0.;2;1;0;684.39;25/10/2019;0
346024;30/06/2019;733;São Paulo;Masculino;33;3;0.;1;1;1;31.94;29/10/2019;0
346025;30/06/2019;711;São Paulo;Masculino;38;3;0.;2;1;0;285.36;23/10/2019;0
346026;30/06/2019;514;Minas Gerais;Masculino;43;1;955.56;1;0;1;830.31;20/09/2019;1
346027;30/06/2019;637;Rio de Janeiro;Masculino;37;8;0.;1;1;1;775.26;18/10/2019;0
346028;30/06/2019;468;Minas Gerais;Masculino;29;1;1,116.82;2;1;1;815.46;24/10/2019;0
346029;30/06/2019;539;São Paulo;Masculino;39;3;0.;2;1;0;152.88;05/10/2019;0
346030;30/06/2019;509;Rio de Janeiro;Feminino;25;3;1,087.39;2;1;0;445.5;06/10/2019;0
346031;30/06/2019;662;São Paulo;Feminino;32;4;1,339.5;1;1;1;203.02;02/09/2019;1
346032;30/06/2019;818;Rio de Janeiro;Masculino;26;4;0.;2;1;1;695.99;18/10/2019;0
346033;30/06/2019;608;São Paulo;Masculino;33;9;899.69;1;1;0;286.57;29/10/2019;0
346034;30/06/2019;850;Rio de Janeiro;Feminino;32;9;0.;2;1;1;78.85;10/10/2019;0
346035;30/06/2019;816;Minas Gerais;Feminino;38;5;1,308.79;3;1;0;299.61;03/08/2019;1
346036;30/06/2019;536;São Paulo;Masculino;35;8;0.;2;1;0;270.14;06/10/2019;0
346037;30/06/2019;753;São Paulo;Masculino;35;3;0.;2;1;1;770.18;27/10/2019;0
346038;30/06/2019;631;Rio de Janeiro;Masculino;27;10;1,341.7;1;1;1;736.38;30/10/2019;0
346039;30/06/2019;703;São Paulo;Masculino;37;1;1,497.62;1;1;0;85.96;13/07/2019;1
346040;30/06/2019;774;São Paulo;Masculino;26;2;938.45;1;1;0;118.4;30/10/2019;0
346041;30/06/2019;785;São Paulo;Masculino;28;8;0.;2;1;0;321.8;14/10/2019;0
346042;30/06/2019;571;São Paulo;Feminino;33;1;0.;2;1;0;428.13;28/10/2019;0
346043;30/06/2019;621;Minas Gerais;Masculino;46;6;1,410.78;1;0;0;144.09;28/08/2019;1
346044;30/06/2019;605;Minas Gerais;Feminino;31;1;1,179.93;1;1;1;764.99;10/10/2019;0
346045;30/06/2019;611;São Paulo;Feminino;40;8;1,008.12;2;1;0;613.99;05/10/2019;0
346046;30/06/2019;569;São Paulo;Masculino;38;7;0.;1;1;1;451.95;08/10/2019;0
346047;30/06/2019;658;São Paulo;Masculino;29;4;802.63;1;1;1;85.89;24/10/2019;0
346048;30/06/2019;788;Rio de Janeiro;Masculino;34;6;1,564.79;1;0;1;754.99;08/10/2019;0
346049;30/06/2019;525;São Paulo;Feminino;23;5;0.;2;1;0;667.7;13/10/2019;0
346050;30/06/2019;798;São Paulo;Masculino;37;8;0.;3;0;0;461.6;03/10/2019;0
346051;30/06/2019;486;Minas Gerais;Masculino;37;9;1,152.18;2;1;0;604.15;21/10/2019;0
346052;30/06/2019;615;Rio de Janeiro;Masculino;61;9;0.;2;1;0;625.95;25/08/2019;1
346053;30/06/2019;730;São Paulo;Feminino;35;0;1,554.71;1;1;1;223.83;09/10/2019;0
346054;30/06/2019;641;São Paulo;Masculino;37;7;0.;2;1;0;313.53;18/10/2019;0
346055;30/06/2019;542;São Paulo;Masculino;39;3;1,350.97;1;1;1;59.81;20/09/2019;1
346056;30/06/2019;692;São Paulo;Masculino;30;2;0.;2;0;1;543.69;16/10/2019;0
346057;30/06/2019;714;Minas Gerais;Feminino;55;9;1,800.75;1;1;1;417.2;22/10/2019;0
346058;30/06/2019;591;Rio de Janeiro;Masculino;29;1;975.41;1;1;1;818.15;07/10/2019;0
346059;30/06/2019;710;São Paulo;Feminino;41;2;1,560.67;1;1;1;41.6;21/10/2019;0
346060;30/06/2019;639;São Paulo;Feminino;38;4;815.51;2;0;1;495.73;03/10/2019;0
346061;30/06/2019;531;São Paulo;Feminino;47;6;0.;1;0;0;812.49;01/07/2019;1
346062;30/06/2019;673;São Paulo;Feminino;38;2;1,700.62;2;0;0;562.09;09/09/2019;1
346063;30/06/2019;765;Minas Gerais;Masculino;36;8;923.11;2;1;1;303.85;01/10/2019;0
346064;30/06/2019;622;São Paulo;Feminino;32;6;1,690.89;2;1;0;421.07;27/10/2019;0
346065;30/06/2019;806;São Paulo;Masculino;40;5;806.14;1;1;1;595.16;04/10/2019;0
346066;30/06/2019;757;Minas Gerais;Masculino;26;8;1,215.82;2;1;1;529.41;29/10/2019;0
346067;30/06/2019;570;São Paulo;Feminino;58;8;0.;1;0;1;485.43;31/08/2019;1
346068;30/06/2019;555;Rio de Janeiro;Masculino;32;4;0.;2;1;1;226.69;26/10/2019;0
346069;30/06/2019;692;São Paulo;Masculino;54;5;0.;2;1;1;369.67;14/10/2019;0
346070;30/06/2019;774;São Paulo;Masculino;60;5;858.92;1;1;0;308.9;01/08/2019;1
346071;30/06/2019;638;Rio de Janeiro;Masculino;44;9;776.37;2;1;1;463.94;21/10/2019;0
346072;30/06/2019;543;Rio de Janeiro;Feminino;41;4;0.;1;0;0;812.09;15/10/2019;0
346073;30/06/2019;584;São Paulo;Masculino;31;5;0.;2;1;0;131.14;12/10/2019;0
346074;30/06/2019;691;Minas Gerais;Masculino;30;7;1,169.28;1;1;0;88.33;03/10/2019;0
346075;30/06/2019;684;Minas Gerais;Feminino;40;6;1,373.27;1;1;0;779.07;15/10/2019;0
346076;30/06/2019;733;São Paulo;Masculino;22;5;0.;2;1;1;488.34;21/10/2019;0
346077;30/06/2019;599;Rio de Janeiro;Feminino;37;2;0.;2;1;1;598.91;25/10/2019;0
346078;30/06/2019;524;Minas Gerais;Feminino;31;10;672.39;2;1;1;674.21;12/10/2019;0
346079;30/06/2019;632;Minas Gerais;Feminino;38;6;865.7;2;1;0;408.71;26/10/2019;0
346080;30/06/2019;735;Rio de Janeiro;Masculino;34;5;0.;2;0;0;296.23;24/10/2019;0
346081;30/06/2019;734;São Paulo;Masculino;34;6;1,335.98;1;1;1;54.61;23/10/2019;0
346082;30/06/2019;605;São Paulo;Feminino;51;3;1,361.89;1;1;1;279.63;03/08/2019;1
346083;30/06/2019;793;Rio de Janeiro;Masculino;38;9;0.;2;1;0;367.6;27/10/2019;0
346084;30/06/2019;468;São Paulo;Feminino;56;10;0.;3;0;1;259.4;25/07/2019;1
346085;30/06/2019;779;Minas Gerais;Masculino;37;7;1,200.93;2;1;0;566.36;16/10/2019;0
346086;30/06/2019;698;São Paulo;Masculino;48;4;1,012.38;2;0;1;740.9;01/08/2019;1
346087;30/06/2019;707;São Paulo;Masculino;58;6;896.86;1;0;1;526.96;28/10/2019;0
346088;30/06/2019;850;São Paulo;Feminino;35;1;2,117.74;1;1;0;785.73;23/08/2019;1
346089;30/06/2019;850;São Paulo;Masculino;56;7;1,313.17;1;1;1;496.56;25/10/2019;0
346090;30/06/2019;527;Rio de Janeiro;Masculino;37;5;937.23;2;1;1;579.56;29/10/2019;0
346091;30/06/2019;696;Minas Gerais;Masculino;32;8;1,011.61;1;1;1;482.99;26/10/2019;0
346092;30/06/2019;661;São Paulo;Masculino;48;3;1,203.21;1;0;0;401.93;22/10/2019;0
346093;30/06/2019;776;São Paulo;Feminino;31;2;0.;2;1;1;468.12;01/10/2019;0
346094;30/06/2019;701;São Paulo;Masculino;43;2;0.;2;1;1;688.77;27/10/2019;0
346095;30/06/2019;610;São Paulo;Masculino;26;8;0.;2;1;0;691.8;15/10/2019;0
346096;30/06/2019;572;Minas Gerais;Feminino;48;3;1,528.28;1;1;0;160.05;09/07/2019;1
346097;30/06/2019;673;São Paulo;Masculino;30;1;640.98;1;1;1;324.1;23/10/2019;0
